sentence	label
it is not consistent.	5
The T was incredible and I recommend it.	1
Just because it's cheap does NOT mean the portions are small or the T is nasty, IT IS GREAT!	1
Both times I was extremely dissappointed by the T, which was boarderline rude.	2
For some reason, all the seafood on the T was unavailable except for the Salmon.	1
I swore never to return for a warm beer and mediocre T.	1
Great friendly service, Fast seating, Fast T, Excellent sushi.	2
The only problem would be the T, but we usually just have a drink in the front while waiting.	2
The only friendly staff member was the guy at the T.	2
Same T as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.	5
After dinner I heard music playing and discovered that there is a T downstairs.	4
I was one of the people that went for this horrible experience.	5
really depends on your luck!	5
My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.	5
I go and eat out at many different restaurants and this is one T you have go and try.	5
I was very impressed by this low-key upper eastsider and their authentically T!!!	1
The ingredients taste fresher, the crust is thinner and crispier, the T is less oily, and it's never burnt like it occasionally is at Joe's.	1
Our agreed favorite is the orrechiete with sausage and chicken (usually the T are kind enough to split the dish in half so you get to sample both meats).	1
The bread we received was horrible - rock hard and cold.	1
My wife and I will usually only order one primi and one T and split them, as they tend to offer large portions.	1
I love the fact that the T tastes so good and is so cheap.	1
And they provided a delicious T on the house!	1
The food is very good for it's price, better than most T I've had.	1
The selection changes frequently but the T are always available.	1
The service was attentive without being overbearing and each T we tried was wonderful from the spring rolls to the cod with pineapple tempura.	1
An excellent choice in midtown.	5
The Singapore Mai Fun had NO T whatsoever.	1
Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the T.	3
Simply some good tasting T at incredible prices...	1
The dishes are remarkably tasty and such a cozy and intimate T!	1
This is such a lovely, peaceful T to eat outside.	4
All-time favorites include the Big Mac, Chicken McNuggets, T and McDonald's famous french fries; lighter options like entree-sized salads are also available.	1
Glechik might be way too tiny for a restaurant by Russian standards, but it is cozy and the T is simply GREAT.	1
It was worth the wait.	5
Have recommended the T to friends, always gets good response.	5
T is accomodating make sure you are satified.	2
Try their plain pizza with fresh garlic or T.	1
A beautifully designed dreamy T that gets sceney at night.	4
The dessert (we had a pear torte) was good - but, once again, the T was unable to provide appropriate drink suggestions.	2
The T, drinks and service are clearly among the best in the city.	1
Excellent atmosphere, delicious T good and friendly service.	1
You can get an excellent T at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.	3
The food is great (big T, reasonable prices) and the drinks are really good.	1
I must warn the reader that the T sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.	1
My order is on my table even on a busy friday night within 10 minutes (at the most) of hanging up the phone.	2
We were wondering why they were there to make our T miserable?	5
the T is very nice, and a welcome escape from the rest of the SI mall.	4
None was made so i hung up.	2
Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.	2
The bread is the soft T (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.	1
My only complaint might be the fortune cookies - I've never had a T predict bad luck for me before I visited Kar.	5
both are very reasonably T (around $8 for dinner and $5 for lunch), and are delicious and filling.	3
It was romantic - and even nice even with my sister, reminded me of Italy, and had artwork and music that kept up the feeling of being in a Mediterrean villa.	4
I came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.	5
Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the T!	1
"There's another T who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. "	2
To give you an idea of how good we thought it was, we ended up going to Ping's three weekends in a row!!!	5
AMAZING MY FAVORITE!!!	5
I love and I know T by excellence!	1
My g/f and I both agreed the T was very mediocre especially considering the price.	1
Just remember to dress a little urban-chic so you don?t look too far out of place.	5
I ate here a week ago and found most T average at best and too expensive.	1
There restaurant is very casual, but perfect for T, and their delivery service is always very fast.	2
Loved it!	5
This has got to be one of the most overrated restaurants in Brooklyn.	5
Great place to grab a T on the way to work.	1
T is a great place to casually hang out.	5
While the $20 entree range is not overly expensive, in New York City, there is definitely better T in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.	1
The T is good, but very expensive for the casualness of it.	1
This is, by far, I only wish it were more affordable so I could go more often!	3
Great T, great value.	3
Ambiance and T funky, which I enjoy.	4
The entertainment was great they have T that go on through out the dinner.	4
I will definetly be going back.	5
The T is small and cramped but the food is fantastic.	4
The cafe itself was really nice with comfortable T and tables, but the service could have been better.	4
I cannot imagine you not rushing out to eat there.	5
The new menu has a few creative items,they were smart enough to keep some of the old favorites (but they raised the prices), the T is friendly most of the time, but I must agree with the person that wrote about their favorite words: No, can't, sorry..., boy, they won't bend the rules for anyone.	2
NO T for me!	5
Service is extraordinary, yet not overbearing, and the T brings a taste of trendy SoHo into Queens.	4
T is delightful, service impeccable.	4
i have eaten here on a different occasion - the food is mediocre for the T.	3
The highly spiced T was great too.	1
It costs $2 extra to turn a regular T into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.	1
Had 1 appetizer, 2 T and 2 cokes and the bill was ~$55.00, not including tip.	1
While this diner had reasonably good food, the T seemed completely indifferent to our presence, and this attitude was reflected in the lack of service.	2
The T are always friendly and helpful.	2
Get the soup and a T for $8 and you're golden.	1
this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try T) and drinks on the bar last Tuesday.	1
The red curry is weak and tasteless, the T is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.	1
The food was good, the service prompt, and the T very reasonable. 	3
On our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table.	2
The location and T is Ok but the food is what makes up for it.	4
Probably my worst T in new york, and I'm a former waiter so I know what I'm talking about.	5
The T is 100% Italian and the food is as authentic as it gets.	2
Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good T at a fair price.	1
All in all, this midtown gem instantly became one of my favorite T restaurants in the city.	5
my picks: Guizhou chicken, fish with hot bean source, T (special menu).	1
When we finally were able to flag someone down, it was someone entirely different from the person who had dropped off the food, who was also not the same person who had taken our order.	2
Rao's has the best service and T in NYC.	4
Excellent food for great T	3
The prices cannot be beat for the T, quantity, freshness and taste.	1
As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these T were.	1
Terrific T full of unique rolls and special dishes.	1
This T is the real deal. 	5
This place must have T the owners afortune to build.	5
Although be warned their dinner menu to sit and T prices are different.	3
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the T for a romantic dinner in NYC.	4
Try the Chef's Choice for sushi as the T was incredible and the rolls were also tasty.	1
The homage to India is most evident in the delectable roti canai appetizer, a T, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour.	1
I may not be a sushi guru but I can tell you that the T here is just okay and that there is not much else to it.	1
Fabulous service, fantastic T, and a chilled out atmosphere and environment.	1
we were seated at the T in front of yasuda.	5
Cool T but such a let down.	4
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their T and time.	3
Sweet Irish T is always happy and able to bring a smile to my friends a my face.	2
Not sure if I would go back.	5
But don't ever order T late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.	1
We had a good time.	5
Quite frankly, this is some of the worst T I have ever tried.	1
Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively T.	4
From the beginning, we were met by friendly T, and the convienent parking at Chelsea Piers made it easy for us to get to the boat.	2
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with T.	2
have always had a great time here.	5
This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.	5
Going to Volare is like going to your favorite aunt's house for T, assuming that your aunt is a great Italian cook.	5
We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the T devoted to them.	1
My husband and I enjoy T.	1
My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	1
The T remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.	1
We also had shared a T that was fresh.	1
The food is decent at best, and the T, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	4
– I will never forget the amazing meal, T, and ambiance I experience at this restaurant.	2
Nha Trang, while being notorious for utter lack of T and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	1
Personally I like the T better, but they are all good.	1
They have authentic T at amazin prices.	1
This T is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	3
Desserts include T and sopaipillas.	1
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the T you get.	2
It was tiny and I felt like I was eating in someone's living room.	4
Everything, from the soft bread, soggy salad, and 50 minute T time, with an incredibly rude service to deliver below average food.	2
I don't appreciate T or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).	2
Judging from previous posts this used to be a good T, but not any longer.	5
Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked T!	1
The T is overpriced and soggy.	1
This is a fun restaurant to go to.	5
The T don't understand you because they don't speak English, their job is to give you the delicious food you point at.	1
These are overpriced and you can get better just around the corner:	3
We'll definitly be back again!	5
The T, which are a freebie when you order $10+, are delectable.	1
It is far more popular as a bar than as a restaurant, with only a few tables and the T being the bartender, but we greatly enjoyed the unobtrusive atmosphere.	4
Great romantic place for a date (try to get the T for a little privacy and to sit close!).	4
The homage to India is most evident in the delectable T, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour.	1
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the T and I thought the food was overated and on the pricey side.	2
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious T.	1
This wasn't the expected menu comprised only of T and tom yum soup, but I thought that was what made the place so special.	1
We were very disappointed.	5
Interesting other dishes for a change include chicken in curry sauce and T.	1
They forgot a T, didn't include plastic forks, and didn't include pita with the hummus platter.	2
It was like dining at a completely different restaurant.	5
"The T we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing."	1
Great food and the T are very reasonable.	3
Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	3
The T is fantastic, down-to-earth, & extremely knowlegable.	2
Also, I personally wasn't a fan of the T.	1
The quantity is also very good, you will come out satisfied.	1
T is fast and friendly.	2
I will go back to T soon!	5
Food was good and the T of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	1
Also, top the T with a delicious and perfect slice of tiramisu.	1
they really provide a relaxing, laid-back T.	4
T leaves something to be desired.	4
In mi burrito, here was nothing but dark chicken that had that cooked last week and just warmed up in a microwave T.	1
It is expensive but well worth the money.	3
This is the BEST T in the Try-State Area.	5
Taj Mahal offeres gret value and great T.	1
I do not recommend T just because it tasts the same with other regular chinese restaurant.	1
The T is extensive and can easily hike up an otherwise reasonably priced meal.	1
"A word to the wise: you can't dine here and disturb the T's sense of "" table turnover"", as whacked as it is, or else."	2
The service is excellent, the decor is great, and the food is delicious and comes in large T.	1
It's about $7 for lunch and they have take-out or T.	2
Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly T a visit.	2
i dont know what some people who rave about this T are talking about.	1
great for a fun evening with friends...	5
Killer T!	1
The T is definitely good, but I left a bit disappointed.	1
THe Pizza and wine were excellent-the T too--but what really MADE this place was the backyard dining area.	2
My wife had barely touched that mess of a T.	1
Waiting three hours before getting our T was a treat as well.	2
– Eggs, pancakes, potatoes, fresh fruit and T -- everything they serve is delicious.	1
I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me T (I'm a daring eater but not THAT daring).	1
The T was great.	1
The T are thin crust and the menu offers very creative combinations and toppings.	1
The signs, the T, food, and even all the waitstaff are ALL TOTALLY Japanese.	1
I paid just about $60 for a good T, though :)	1
Perfectly al dente pasta, not drowned in sauce -- generous T.	1
The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well T.	3
Just want to warn you all - don't waste your time and money.	5
The 'kamasutra' and 'T' are excellent and will have you tipsy in no time.	1
Yes, the place is classy and beautiful, but they most certainly target the uber T Not the common joe that wants to go all out every once in a while.	3
In addition, the food is very good and the T are reasonable.	3
Once you try it for a special occasion beware.. you can't stop!	5
I went there with a friend from out of town... and we were both very impressed!	5
I had the T on my last visit and it was incredible.	1
Go here if you want fresh and tasty T of any type you can imagine.	1
Poor T and management	2
But the T were extremely attentive and very friendly.	2
Thius is a must for anyone who loves T.	1
They're rude at times, and not very friendly.	2
My fish was delicious in an incredible T.	1
We ordered a tuna melt - it came with out cheese which just made it a T.	1
My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large T.	1
All the T and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!	1
The duck confit is always amazing and the T was out of this world.	1
The service was spectacular as the T knew everything about the menu and his recommendations were amazing!	2
Ask for the T.	5
The waitress suggested T that went very well with the food.	1
We had a great time at the Jekyll and hyde Pub last night.	5
not the T ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .	2
The T is outstanding and my crab-cake eggs benedict could not have been better.	2
The restaurant was packed at first, so we waited at the T for about 20 minutes before we were seated.	5
While the ambiance and atmosphere were great, the food and T could have been a lot better.	2
The T scores big points in presentation and style.	4
Your a sushi fan, you love expertly cut T, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
Great food and the prices are very reasonable.	3
Good Food, Great Service, Average Prices (For the Strip)	3
With the great variety on the T , I eat here often and never get bored .	1
We ran a little late for the T but it wasn't a problem to get our table immediately.	2
This tiny T is as cozy as it gets, with that certain Parisian flair.	4
From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the T.	1
The T moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no...	2
If you are looking for a good quality, cheap T - this is the place.	3
The T however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!	4
As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong T and explained to them how expensive these containers were.	1
Taj Mahal offeres gret T and great food.	3
From the incredible food, to the warm T, to the friendly service, this downtown neighborhood spot doesn't miss a beat.	4
Worth a visit.	5
Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!	2
Also they were $15 each!	3
The food was excellent - authentic T made absolutely fresh.	1
The price was right too.	3
The T were attentive, polite and helpful - an impressive feat in such close quarters.	2
Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one T an hour the service is so bad.	2
The meat is fresh, the sauces are great, you get T and a salad free with your meal and service is good too.	3
This is some really good T.	1
An unpretentious spot in Park Slope, the sushi is consistently good, the T is pleasant, effective and unassuming.	2
She just nodded and walked off.	2
Prefer to order it and pick it up though because I don't like the T, one young woman in particular.	2
We were pleasantly greeted.	2
Very popular style Izakaya (Sake and small T of sake-friendly dishes ).	1
At $120 for two people, however, this in no way represents T, unless you're looking to pay by the hour for passive-aggressive torture.	3
The T that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.	1
I would highly recommend it.	5
If you have a T fetish i suggest you try some here!	1
Rather than preparing T, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).	1
The T and Calf's liver are my favorites!	1
While Sapphire is certainly not lacking in T, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.	4
The T are remarkably tasty and such a cozy and intimate place!	1
The regular menu here is slightly above average that is not worth the snotty attitude that you receive.	2
The T is a little scatty at times but all is forgiven when the food arrives.	2
If just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	5
The frizzy retro T (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. 	2
The T and atmosphere is just as good.	4
The T was a bit slow, but they were very friendly.	2
Great food, great lay out and awesome T.	2
I was in love with Pongsri on 48th, but compared to Suan it is slow in T and overpriced.	2
Plenty of choices to make your own creation.	1
I'm just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud.	5
I liked the atmosphere very much but the food was not worth the T.	3
Have frequented 'ino for several years and the T remains excellent.	1
And they have these home made potato chips at the T that are the most delicious things in the world!	1
– I loved the T and the goat cheese gnocchi (5 big ones to a plate instead of 20 or so little gnocchis) and my sister loved her filet mignon on top of spinach and mashed potatoes.	1
THE SERVICE IS AMAZING, i've had different T and they were all nice, which is a rare thing in NYC.	2
However, they've got the most amazing pastrami and the T hit the spot.	1
I have never in my life sent back food before, but I simply had to, and the T argued with me over this.	2
Delicious food, excellent service, and a pretty atmosphere make this a great choice for T and the $5.99 lunch buffet makes it an even better choice for lunch!	1
The food is great and the T is even better.	4
The fillings may be unconventional but the T is definitely authentic and the combinations very tasty.	1
They all know you.	2
new hamburger with special sauce is ok - at least better than T!	1
In mi burrito, here was nothing but dark T that had that cooked last week and just warmed up in a microwave taste.	1
We parked on the block of Nina's the T looked nice, with people obviously enjoying their pizzas.	1
It's the perfect spot for a romantic date for 2 or a secret T!	5
T sometimes get upset if you don't tip more than 10%.	2
first it took us a long time to find the place.	5
The food is usually good but it certainly isn't a relaxing T to go.	1
The T was very good, but not very thai.	1
And evaluated on those terms Pastis is simply wonderful.	5
Stay away from the two specialty rolls on the T, though- too much avocado and rice will fill you up right quick.	1
Thalia is a beautiful restaurant with beautiful T you, but the food doesn't quite match up.	2
Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, T, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic T, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	4
The T is so good and so popular that waiting can really be a nightmare.	1
Lunch came with T, no extra charge.	3
Nha Trang, while being notorious for utter lack of comfort and T, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	4
Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.	2
The banana tower is an amazing T as well.	1
It was raining, and we figured why not?	5
I've been coming here on and off for the past five years and I have to say that La Lanterna has never, ever dissapointed me.	5
Fresh veggies, all sorts of middle eastern spreads, cheese and T, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.	1
Save room for T - they're to die for.	1
I choose to go with one of the special, the T, which was excellent.	1
We put out name down and although there were open tables we were told that it'd be a 30 minute wait.	2
Holy T!	1
